Handle,Title,Body (HTML),Vendor,Standardized Product Type,Custom Product Type,Tags,Published,ID,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status,
"ganni",,,,,,,,,,,,,,,,,,,deny,manual,,,TRUE,TRUE,,https://image.harrods.com/18/01/76/45/18017645_39413852_2048.jpg,5,,,,,,,,,,,,,,,,,,,g,,,,
"brunello-cucinelli","Brunello Cucinelli","A dependable tank top is an essential component of any capsule wardrobe, and this offering from Brunello Cucinelli ticks all the right boxes. Realised with a ribbed handle, the piece promises to become a transeasonal staple in your daily repertoire, courtesy of its easy-to-layer silhouette and versatile neutral hue.
 How to wear Harrods: Style with shorts, a patterned overshirt and loafers.
",Eslam Hosny M.,,"Ribbed Tank Top","Women, Clothing, Tops, Camis & Tanks",TRUE,https://www.harrods.com/en-bd/shopping/brunello-cucinelli-ribbed-tank-top-17455552,Color,Neutrals,Size,XXS,,,,,,,deny,manual,340,,TRUE,TRUE,,https://image.harrods.com/17/45/55/52/17455552_38627018_2048.jpg,1,,FALSE,,,,,,,"Ribbed Tank Top",,,FALSE,,,,,,https://image.harrods.com/17/45/55/52/17455552_38627018_2048.jpg,g,,,active,
"brunello-cucinelli",,,,,,,,,,Neutrals,,XS,,,,,,,deny,manual,340,,TRUE,TRUE,,https://image.harrods.com/17/45/55/52/17455552_38627019_2048.jpg,2,,,,,,,,,,,,,,,,,,,g,,,,
"brunello-cucinelli",,,,,,,,,,Neutrals,,L,,,,,,,deny,manual,340,,TRUE,TRUE,,https://image.harrods.com/17/45/55/52/17455552_38627021_2048.jpg,3,,,,,,,,,,,,,,,,,,,g,,,,
"brunello-cucinelli",,,,,,,,,,Neutrals,,XL,,,,,,,deny,manual,340,,TRUE,TRUE,,https://image.harrods.com/17/45/55/52/17455552_38627024_2048.jpg,4,,,,,,,,,,,,,,,,,,,g,,,,
"brunello-cucinelli",,,,,,,,,,Neutrals,,XXL,,,,,,,deny,manual,340,,TRUE,TRUE,,https://image.harrods.com/17/45/55/52/17455552_38628125_2048.jpg,5,,,,,,,,,,,,,,,,,,,g,,,,
"brunello-cucinelli",,,,,,,,,,Neutrals,,XXXL,,,,,,,deny,manual,340,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,
"brunello-cucinelli",,,,,,,,,,Neutrals,,4XL,,,,,,,deny,manual,340,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,
"weekend-max-mara","Weekend Max Mara","Bring a touch of Italian elegance to your warm-weather edit with this bright sleeveless top by Weekend Max Mara. Infused with plenty of stretch and detailed with a classic V-neckline and ladylike peplum hem, it lends a comfortable yet feminine finish to any ensemble.
 How to wear Harrods: Style with straight-leg jeans, sandals and a clutch bag.
",Eslam Hosny M.,,"Sleeveless Peplum Top","Women, Clothing, Tops, Blouses",TRUE,https://www.harrods.com/en-bd/shopping/weekend-max-mara-sleeveless-peplum-top-17772812,Color,PINK,Size,36,,,,,,,deny,manual,150,,TRUE,TRUE,,https://image.harrods.com/17/77/28/12/17772812_39311462_2048.jpg,1,,FALSE,,,,,,,"Sleeveless Peplum Top",,,FALSE,,,,,,https://image.harrods.com/17/77/28/12/17772812_39311462_2048.jpg,g,,,active,
"weekend-max-mara",,,,,,,,,,PINK,,38,,,,,,,deny,manual,150,,TRUE,TRUE,,https://image.harrods.com/17/77/28/12/17772812_39310301_2048.jpg,2,,,,,,,,,,,,,,,,,,,g,,,,
"weekend-max-mara",,,,,,,,,,PINK,,40,,,,,,,deny,manual,150,,TRUE,TRUE,,https://image.harrods.com/17/77/28/12/17772812_39310303_2048.jpg,3,,,,,,,,,,,,,,,,,,,g,,,,
"weekend-max-mara",,,,,,,,,,PINK,,42,,,,,,,deny,manual,150,,TRUE,TRUE,,https://image.harrods.com/17/77/28/12/17772812_39312067_2048.jpg,4,,,,,,,,,,,,,,,,,,,g,,,,
"weekend-max-mara",,,,,,,,,,PINK,,44,,,,,,,deny,manual,150,,TRUE,TRUE,,https://image.harrods.com/17/77/28/12/17772812_39311463_2048.jpg,5,,,,,,,,,,,,,,,,,,,g,,,,
"weekend-max-mara",,,,,,,,,,PINK,,46,,,,,,,deny,manual,150,,TRUE,TRUE,,https://image.harrods.com/17/77/28/12/17772812_39310304_2048.jpg,6,,,,,,,,,,,,,,,,,,,g,,,,
"weekend-max-mara",,,,,,,,,,PINK,,48,,,,,,,deny,manual,150,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,
"brunello-cucinelli","Brunello Cucinelli","Cut-outs are a perennial favourite on the runway – something that Brunello Cucinelli has tapped into with this blouse. Detailed with the brand’s signature monili beading, it’s the perfect piece for throwing on with denim as you embark on a busy day of errand-runs.
",Eslam Hosny M.,,"Silk Cold-Shoulder Blouse","Women, Clothing, Tops, Blouses",TRUE,https://www.harrods.com/en-bd/shopping/brunello-cucinelli-silk-cold-shoulder-blouse-17455869,Color,WHITE,Size,XXS,,,,,,,deny,manual,1908,,TRUE,TRUE,,https://image.harrods.com/17/45/58/69/17455869_36966173_2048.jpg,1,,FALSE,,,,,,,"Silk Cold-Shoulder Blouse",,,FALSE,,,,,,https://image.harrods.com/17/45/58/69/17455869_36966173_2048.jpg,g,,,active,
"brunello-cucinelli",,,,,,,,,,WHITE,,XS,,,,,,,deny,manual,1908,,TRUE,TRUE,,https://image.harrods.com/17/45/58/69/17455869_36966174_2048.jpg,2,,,,,,,,,,,,,,,,,,,g,,,,
"brunello-cucinelli",,,,,,,,,,WHITE,,S,,,,,,,deny,manual,1908,,TRUE,TRUE,,https://image.harrods.com/17/45/58/69/17455869_36965361_2048.jpg,3,,,,,,,,,,,,,,,,,,,g,,,,
"brunello-cucinelli",,,,,,,,,,WHITE,,M,,,,,,,deny,manual,1908,,TRUE,TRUE,,https://image.harrods.com/17/45/58/69/17455869_36966176_2048.jpg,4,,,,,,,,,,,,,,,,,,,g,,,,
"brunello-cucinelli",,,,,,,,,,WHITE,,L,,,,,,,deny,manual,1908,,TRUE,TRUE,,https://image.harrods.com/17/45/58/69/17455869_36966177_2048.jpg,5,,,,,,,,,,,,,,,,,,,g,,,,
"brunello-cucinelli",,,,,,,,,,WHITE,,XL,,,,,,,deny,manual,1908,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,
"brunello-cucinelli",,,,,,,,,,WHITE,,XXL,,,,,,,deny,manual,1908,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,
"brunello-cucinelli",,,,,,,,,,WHITE,,XXXL,,,,,,,deny,manual,1908,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,
"vince","Vince","Having infused the capsule rotations of modern women with an elevated yet effortless touch since its conception in 2002, Vince continues to prove its status as a brand to know. This blouse, with its summer-ready wide sleeves and playful bow to the waist, will take you from work to the weekend with ease.
 How to wear Harrods: Style with shorts, sandals and a top-handle bag.
",Eslam Hosny M.,,"Bow-Detail Blouse","Women, Clothing, Tops, Blouses",TRUE,https://www.harrods.com/en-bd/shopping/vince-bow-detail-blouse-17900086,Color,ORANGE,Size,XS,,,,,,,deny,manual,145,,TRUE,TRUE,,https://image.harrods.com/17/90/00/86/17900086_38741317_2048.jpg,1,,FALSE,,,,,,,"Bow-Detail Blouse",,,FALSE,,,,,,https://image.harrods.com/17/90/00/86/17900086_38741317_2048.jpg,g,,,active,
"vince",,,,,,,,,,ORANGE,,S,,,,,,,deny,manual,145,,TRUE,TRUE,,https://image.harrods.com/17/90/00/86/17900086_38741321_2048.jpg,2,,,,,,,,,,,,,,,,,,,g,,,,
"vince",,,,,,,,,,ORANGE,,L,,,,,,,deny,manual,145,,TRUE,TRUE,,https://image.harrods.com/17/90/00/86/17900086_38741323_2048.jpg,3,,,,,,,,,,,,,,,,,,,g,,,,
"vince",,,,,,,,,,,,,,,,,,,deny,manual,,,TRUE,TRUE,,https://image.harrods.com/17/90/00/86/17900086_38741326_2048.jpg,4,,,,,,,,,,,,,,,,,,,g,,,,
"vince",,,,,,,,,,,,,,,,,,,deny,manual,,,TRUE,TRUE,,https://image.harrods.com/17/90/00/86/17900086_38739885_2048.jpg,5,,,,,,,,,,,,,,,,,,,g,,,,
"vince",,,,,,,,,,,,,,,,,,,deny,manual,,,TRUE,TRUE,,https://image.harrods.com/17/90/00/86/17900086_38739889_2048.jpg,6,,,,,,,,,,,,,,,,,,,g,,,,
"brunello-cucinelli","Brunello Cucinelli","Dedicating itself to quality and craftsmanship above all else, Brunello Cucinelli presented this sweatshirt to elevate your off-duty edit. Accentuated by way of the exposed seams in a contrasting colourway, this cotton silhouette proves that luxury doesn’t have to come at the expense of comfort.
",Eslam Hosny M.,,"Cotton Exposed-Seam Sweatshirt","Women, Clothing, Tops, Sweatshirts",TRUE,https://www.harrods.com/en-bd/shopping/brunello-cucinelli-cotton-exposed-seam-sweatshirt-17457183,Color,Neutrals,Size,XXS,,,,,,,deny,manual,2111,,TRUE,TRUE,,https://image.harrods.com/17/45/71/83/17457183_36970026_2048.jpg,1,,FALSE,,,,,,,"Cotton Exposed-Seam Sweatshirt",,,FALSE,,,,,,https://image.harrods.com/17/45/71/83/17457183_36970026_2048.jpg,g,,,active,
"brunello-cucinelli",,,,,,,,,,Neutrals,,XS,,,,,,,deny,manual,2111,,TRUE,TRUE,,https://image.harrods.com/17/45/71/83/17457183_36968361_2048.jpg,2,,,,,,,,,,,,,,,,,,,g,,,,
"brunello-cucinelli",,,,,,,,,,Neutrals,,S,,,,,,,deny,manual,2111,,TRUE,TRUE,,https://image.harrods.com/17/45/71/83/17457183_36969128_2048.jpg,3,,,,,,,,,,,,,,,,,,,g,,,,
"brunello-cucinelli",,,,,,,,,,Neutrals,,M,,,,,,,deny,manual,2111,,TRUE,TRUE,,https://image.harrods.com/17/45/71/83/17457183_36969132_2048.jpg,4,,,,,,,,,,,,,,,,,,,g,,,,
"brunello-cucinelli",,,,,,,,,,Neutrals,,L,,,,,,,deny,manual,2111,,TRUE,TRUE,,https://image.harrods.com/17/45/71/83/17457183_36968369_2048.jpg,5,,,,,,,,,,,,,,,,,,,g,,,,
"brunello-cucinelli",,,,,,,,,,Neutrals,,XL,,,,,,,deny,manual,2111,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,
"brunello-cucinelli",,,,,,,,,,Neutrals,,XXL,,,,,,,deny,manual,2111,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,
"brunello-cucinelli",,,,,,,,,,Neutrals,,XXXL,,,,,,,deny,manual,2111,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,
"allsaints","AllSaints","This iteration of the AllSaints Carina kimono comes bearing the label's newest Soleil print – a delicate mix of florals and fruits across a dark background. We can't stop noticing the amount of detail applied to it, with cerise cherries glinting next to soft peaches and ripe figs, surrounded by a veritable menagerie of different jewel-tone winged insects. What could be mistaken for subtle shading and veining on some of the leaves is actually the brand name, seamlessly blended into the pattern.How to wear Harrods: Style with a T-shirt, jeans and heels.",Eslam Hosny M.,,"Carina Soleil Kimono","Women, Clothing, Tops, Shirts, Blouses",TRUE,https://www.harrods.com/en-bd/shopping/allsaints-carina-soleil-kimono-17717514,Color,BLACK,Size,4,,,,,,,deny,manual,94,,TRUE,TRUE,,https://image.harrods.com/17/71/75/14/17717514_40167997_2048.jpg,1,,FALSE,,,,,,,"Carina Soleil Kimono",,,FALSE,,,,,,https://image.harrods.com/17/71/75/14/17717514_40167997_2048.jpg,g,,,active,
"allsaints",,,,,,,,,,BLACK,,6,,,,,,,deny,manual,94,,TRUE,TRUE,,https://image.harrods.com/17/71/75/14/17717514_40170283_2048.jpg,2,,,,,,,,,,,,,,,,,,,g,,,,
"allsaints",,,,,,,,,,BLACK,,8,,,,,,,deny,manual,94,,TRUE,TRUE,,https://image.harrods.com/17/71/75/14/17717514_40172003_2048.jpg,3,,,,,,,,,,,,,,,,,,,g,,,,
"allsaints",,,,,,,,,,BLACK,,10,,,,,,,deny,manual,94,,TRUE,TRUE,,https://image.harrods.com/17/71/75/14/17717514_40172000_2048.jpg,4,,,,,,,,,,,,,,,,,,,g,,,,
"allsaints",,,,,,,,,,BLACK,,12,,,,,,,deny,manual,94,,TRUE,TRUE,,https://image.harrods.com/17/71/75/14/17717514_40169956_2048.jpg,5,,,,,,,,,,,,,,,,,,,g,,,,
"allsaints",,,,,,,,,,,,,,,,,,,deny,manual,,,TRUE,TRUE,,https://image.harrods.com/17/71/75/14/17717514_40170286_2048.jpg,6,,,,,,,,,,,,,,,,,,,g,,,,
"brunello-cucinelli","Brunello Cucinelli","Italian powerhouse Brunello Cucinelli has an established luxury aesthetic that’s built on reliable foundational garments, just like this T-shirt. Crafted from stretch cotton with a pop of monili to the chest – located where you’d usually find a front pocket – it makes a timeless addition to your capsule wardrobe and will instantly elevate any garment you style it with.
 How to wear Harrods: Style with shorts, a cardigan and sandals.
",Eslam Hosny M.,,"Monili-Detail T-Shirt","Women, Clothing, Tops, T-shirts",TRUE,https://www.harrods.com/en-bd/shopping/brunello-cucinelli-monili-detail-t-shirt-17455202,Color,YELLOW,Size,XXS,,,,,,,deny,manual,522,,TRUE,TRUE,,https://image.harrods.com/17/45/52/02/17455202_38624821_2048.jpg,1,,FALSE,,,,,,,"Monili-Detail T-Shirt",,,FALSE,,,,,,https://image.harrods.com/17/45/52/02/17455202_38624821_2048.jpg,g,,,active,
"brunello-cucinelli",,,,,,,,,,YELLOW,,L,,,,,,,deny,manual,522,,TRUE,TRUE,,https://image.harrods.com/17/45/52/02/17455202_38624822_2048.jpg,2,,,,,,,,,,,,,,,,,,,g,,,,
"brunello-cucinelli",,,,,,,,,,YELLOW,,XL,,,,,,,deny,manual,522,,TRUE,TRUE,,https://image.harrods.com/17/45/52/02/17455202_38624823_2048.jpg,3,,,,,,,,,,,,,,,,,,,g,,,,
"brunello-cucinelli",,,,,,,,,,YELLOW,,XXL,,,,,,,deny,manual,522,,TRUE,TRUE,,https://image.harrods.com/17/45/52/02/17455202_38624825_2048.jpg,4,,,,,,,,,,,,,,,,,,,g,,,,
"brunello-cucinelli",,,,,,,,,,YELLOW,,XXXL,,,,,,,deny,manual,522,,TRUE,TRUE,,https://image.harrods.com/17/45/52/02/17455202_38626390_2048.jpg,5,,,,,,,,,,,,,,,,,,,g,,,,
"brunello-cucinelli",,,,,,,,,,YELLOW,,4XL,,,,,,,deny,manual,522,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,
"paige","PAIGE","Asserting that floral is the must-have pattern for spring and summer, PAIGE's Genie blouse ticks all the boxes of what a romantic silhouette should be. Equal parts feminine and free-spirited – thanks to its fluid silk base – the ruffle-trimmed top offers an extra dose of bohemia courtesy of its semi-sheer finish.
 How to wear Harrods: Style with skinny jeans, mules and a tote bag.
",Eslam Hosny M.,,"Silk Floral Genie Blouse","Women, Clothing, Tops, Blouses, Camis & Tanks",TRUE,https://www.harrods.com/en-bd/shopping/paige-silk-floral-genie-blouse-17768341,Color,Multi,Size,M,,,,,,,deny,manual,135,,TRUE,TRUE,,https://image.harrods.com/17/76/83/41/17768341_38418297_2048.jpg,1,,FALSE,,,,,,,"Silk Floral Genie Blouse",,,FALSE,,,,,,https://image.harrods.com/17/76/83/41/17768341_38418297_2048.jpg,g,,,active,
"paige",,,,,,,,,,Multi,,L,,,,,,,deny,manual,135,,TRUE,TRUE,,https://image.harrods.com/17/76/83/41/17768341_38418298_2048.jpg,2,,,,,,,,,,,,,,,,,,,g,,,,
"paige",,,,,,,,,,,,,,,,,,,deny,manual,,,TRUE,TRUE,,https://image.harrods.com/17/76/83/41/17768341_38417715_2048.jpg,3,,,,,,,,,,,,,,,,,,,g,,,,
"paige",,,,,,,,,,,,,,,,,,,deny,manual,,,TRUE,TRUE,,https://image.harrods.com/17/76/83/41/17768341_38418310_2048.jpg,4,,,,,,,,,,,,,,,,,,,g,,,,
"paige",,,,,,,,,,,,,,,,,,,deny,manual,,,TRUE,TRUE,,https://image.harrods.com/17/76/83/41/17768341_38418317_2048.jpg,5,,,,,,,,,,,,,,,,,,,g,,,,
"paige",,,,,,,,,,,,,,,,,,,deny,manual,,,TRUE,TRUE,,https://image.harrods.com/17/76/83/41/17768341_38418320_2048.jpg,6,,,,,,,,,,,,,,,,,,,g,,,,
"loveshackfancy","LoveShackFancy","Intricate embroidery instantly elevates even the most minimal of staples and the Melina crop top from LoveShackFancy is the perfect canvas for just that. The lightweight fabric is detailed with crescent floral detailing that highlights the scalloped trims, while the voluminous puffed shoulders and a sweetheart neckline make it the ultimate choice for your next date night.
 How to wear Harrods: Style with cropped trousers and flat sandals.
",Eslam Hosny M.,,"Melina Puff-Sleeved Top","Women, Clothing, Tops, Crop Tops",TRUE,https://www.harrods.com/en-bd/shopping/loveshackfancy-melina-puff-sleeved-top-18024675,Color,BLUE,Size,0,,,,,,,deny,manual,166,,TRUE,TRUE,,https://image.harrods.com/18/02/46/75/18024675_39115662_2048.jpg,1,,FALSE,,,,,,,"Melina Puff-Sleeved Top",,,FALSE,,,,,,https://image.harrods.com/18/02/46/75/18024675_39115662_2048.jpg,g,,,active,
"loveshackfancy",,,,,,,,,,BLUE,,2,,,,,,,deny,manual,166,,TRUE,TRUE,,https://image.harrods.com/18/02/46/75/18024675_39114159_2048.jpg,2,,,,,,,,,,,,,,,,,,,g,,,,
"loveshackfancy",,,,,,,,,,BLUE,,4,,,,,,,deny,manual,166,,TRUE,TRUE,,https://image.harrods.com/18/02/46/75/18024675_39114162_2048.jpg,3,,,,,,,,,,,,,,,,,,,g,,,,
"loveshackfancy",,,,,,,,,,,,,,,,,,,deny,manual,,,TRUE,TRUE,,https://image.harrods.com/18/02/46/75/18024675_39114166_2048.jpg,4,,,,,,,,,,,,,,,,,,,g,,,,
"loveshackfancy",,,,,,,,,,,,,,,,,,,deny,manual,,,TRUE,TRUE,,https://image.harrods.com/18/02/46/75/18024675_39114167_2048.jpg,5,,,,,,,,,,,,,,,,,,,g,,,,
"loveshackfancy",,,,,,,,,,,,,,,,,,,deny,manual,,,TRUE,TRUE,,https://image.harrods.com/18/02/46/75/18024675_39115681_2048.jpg,6,,,,,,,,,,,,,,,,,,,g,,,,
"brunello-cucinelli","Brunello Cucinelli","For Brunello Cucinelli, creating wardrobe staples with a timeless and luxurious touch is key, and this shirt is no exception. The classic slim silhouette is updated by the use of mother-of-pearl buttons and a striped pattern. Subtle yet elegant, this style embodies everything the Italian brand is known and loved for.
",Eslam Hosny M.,,"Striped Shirt","Women, Clothing, Tops, Shirts",TRUE,https://www.harrods.com/en-bd/shopping/brunello-cucinelli-striped-shirt-17455873,Color,WHITE,Size,XXS,,,,,,,deny,manual,1169,,TRUE,TRUE,,https://image.harrods.com/17/45/58/73/17455873_36968351_2048.jpg,1,,FALSE,,,,,,,"Striped Shirt",,,FALSE,,,,,,https://image.harrods.com/17/45/58/73/17455873_36968351_2048.jpg,g,,,active,
"brunello-cucinelli",,,,,,,,,,WHITE,,M,,,,,,,deny,manual,1169,,TRUE,TRUE,,https://image.harrods.com/17/45/58/73/17455873_36968350_2048.jpg,2,,,,,,,,,,,,,,,,,,,g,,,,
"brunello-cucinelli",,,,,,,,,,WHITE,,L,,,,,,,deny,manual,1169,,TRUE,TRUE,,https://image.harrods.com/17/45/58/73/17455873_36970020_2048.jpg,3,,,,,,,,,,,,,,,,,,,g,,,,
"brunello-cucinelli",,,,,,,,,,WHITE,,XL,,,,,,,deny,manual,1169,,TRUE,TRUE,,https://image.harrods.com/17/45/58/73/17455873_36970021_2048.jpg,4,,,,,,,,,,,,,,,,,,,g,,,,
"brunello-cucinelli",,,,,,,,,,WHITE,,XXL,,,,,,,deny,manual,1169,,TRUE,TRUE,,https://image.harrods.com/17/45/58/73/17455873_36970022_2048.jpg,5,,,,,,,,,,,,,,,,,,,g,,,,
"brunello-cucinelli",,,,,,,,,,WHITE,,XXXL,,,,,,,deny,manual,1169,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,
"off-white","Off-White","Founded in 2012, Off-White was one of the first labels to successfully disrupt the concept of high fashion by introducing elevated takes on streetwear. A decade later, it continues to be at the top of its game with covetable pieces such as this logo T-shirt. It's adorned with the Wave Diagonals graphic on the back – an updated version of the brand’s signature motif that morphs its straight, clean lines into softer waves.
 How to wear Harrods: Style with cargo trousers, sneakers and a cross-body bag.
",Eslam Hosny M.,,"Wave Diagonals Logo T-Shirt","Women, Clothing, Tops, T-shirts",TRUE,https://www.harrods.com/en-bd/shopping/off-white-wave-diagonals-logo-t-shirt-17820110,Color,WHITE,Size,XXS,,,,,,,deny,manual,155,,TRUE,TRUE,,https://image.harrods.com/17/82/01/10/17820110_38636251_2048.jpg,1,,FALSE,,,,,,,"Wave Diagonals Logo T-Shirt",,,FALSE,,,,,,https://image.harrods.com/17/82/01/10/17820110_38636251_2048.jpg,g,,,active,
"off-white",,,,,,,,,,WHITE,,XS,,,,,,,deny,manual,155,,TRUE,TRUE,,https://image.harrods.com/17/82/01/10/17820110_38635219_2048.jpg,2,,,,,,,,,,,,,,,,,,,g,,,,
"off-white",,,,,,,,,,WHITE,,S,,,,,,,deny,manual,155,,TRUE,TRUE,,https://image.harrods.com/17/82/01/10/17820110_38635228_2048.jpg,3,,,,,,,,,,,,,,,,,,,g,,,,
"off-white",,,,,,,,,,WHITE,,M,,,,,,,deny,manual,155,,TRUE,TRUE,,https://image.harrods.com/17/82/01/10/17820110_38635230_2048.jpg,4,,,,,,,,,,,,,,,,,,,g,,,,
"off-white",,,,,,,,,,,,,,,,,,,deny,manual,,,TRUE,TRUE,,https://image.harrods.com/17/82/01/10/17820110_38636260_2048.jpg,5,,,,,,,,,,,,,,,,,,,g,,,,
"off-white",,,,,,,,,,,,,,,,,,,deny,manual,,,TRUE,TRUE,,https://image.harrods.com/17/82/01/10/17820110_38636263_2048.jpg,6,,,,,,,,,,,,,,,,,,,g,,,,
"brunello-cucinelli","Brunello Cucinelli","With its V-neck and striped details, this top by Brunello Cucinelli offers a significantly elevated take on the slouchy, athletic styles donned by American football players. As with all the esteemed atelier’s pieces, it’s been meticulously crafted in the Italian hamlet of Solomeo and boasts an indulgent construction from cashmere and silk that feels wholly luxurious against your skin. Style it with sneakers and a cap to capitalise on its retro sporting feel.
",Eslam Hosny M.,,"Cashmere-Silk V-Neck Top","Women, Clothing, Tops, Blouses",TRUE,https://www.harrods.com/en-bd/shopping/brunello-cucinelli-cashmere-silk-v-neck-top-17457330,Color,WHITE,Size,XXS,,,,,,,deny,manual,3714,,TRUE,TRUE,,https://image.harrods.com/17/45/73/30/17457330_36965309_2048.jpg,1,,FALSE,,,,,,,"Cashmere-Silk V-Neck Top",,,FALSE,,,,,,https://image.harrods.com/17/45/73/30/17457330_36965309_2048.jpg,g,,,active,
"brunello-cucinelli",,,,,,,,,,WHITE,,XS,,,,,,,deny,manual,3714,,TRUE,TRUE,,https://image.harrods.com/17/45/73/30/17457330_36965307_2048.jpg,2,,,,,,,,,,,,,,,,,,,g,,,,
"brunello-cucinelli",,,,,,,,,,WHITE,,S,,,,,,,deny,manual,3714,,TRUE,TRUE,,https://image.harrods.com/17/45/73/30/17457330_36965308_2048.jpg,3,,,,,,,,,,,,,,,,,,,g,,,,
"brunello-cucinelli",,,,,,,,,,WHITE,,M,,,,,,,deny,manual,3714,,TRUE,TRUE,,https://image.harrods.com/17/45/73/30/17457330_36965311_2048.jpg,4,,,,,,,,,,,,,,,,,,,g,,,,
"brunello-cucinelli",,,,,,,,,,WHITE,,L,,,,,,,deny,manual,3714,,TRUE,TRUE,,https://image.harrods.com/17/45/73/30/17457330_36965312_2048.jpg,5,,,,,,,,,,,,,,,,,,,g,,,,
"brunello-cucinelli",,,,,,,,,,WHITE,,XL,,,,,,,deny,manual,3714,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,
"brunello-cucinelli",,,,,,,,,,WHITE,,XXL,,,,,,,deny,manual,3714,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,
"sporty-rich","Sporty & Rich","Hailing from eco-conscious label Sporty &amp; Rich, the oversized, pre-shrunken Sports logo sweatshirt will add an atmosphere of vintage-inspired Americana to your wardrobe. Lovingly crafted in Los Angeles from USA-grown cotton, it's versatile and wearable, prioritising simple, thoughtful design and longevity over fleeting trends for an enduring and covetable addition to your rotation.
",Eslam Hosny M.,,"Sports Sweatshirt","Women, Clothing, Tops, Sweatshirts",TRUE,https://www.harrods.com/en-bd/shopping/sporty-rich-sports-sweatshirt-17961055,Color,WHITE,Size,XS,,,,,,,deny,manual,83,,TRUE,TRUE,,https://image.harrods.com/17/96/10/55/17961055_39476028_2048.jpg,1,,FALSE,,,,,,,"Sports Sweatshirt",,,FALSE,,,,,,https://image.harrods.com/17/96/10/55/17961055_39476028_2048.jpg,g,,,active,
"sporty-rich",,,,,,,,,,WHITE,,S,,,,,,,deny,manual,83,,TRUE,TRUE,,https://image.harrods.com/17/96/10/55/17961055_39473098_2048.jpg,2,,,,,,,,,,,,,,,,,,,g,,,,
"sporty-rich",,,,,,,,,,WHITE,,M,,,,,,,deny,manual,83,,TRUE,TRUE,,https://image.harrods.com/17/96/10/55/17961055_39476029_2048.jpg,3,,,,,,,,,,,,,,,,,,,g,,,,
"sporty-rich",,,,,,,,,,WHITE,,L,,,,,,,deny,manual,83,,TRUE,TRUE,,https://image.harrods.com/17/96/10/55/17961055_39476030_2048.jpg,4,,,,,,,,,,,,,,,,,,,g,,,,
"sporty-rich",,,,,,,,,,,,,,,,,,,deny,manual,,,TRUE,TRUE,,https://image.harrods.com/17/96/10/55/17961055_39476031_2048.jpg,5,,,,,,,,,,,,,,,,,,,g,,,,
"sporty-rich",,,,,,,,,,,,,,,,,,,deny,manual,,,TRUE,TRUE,,https://image.harrods.com/17/96/10/55/17961055_39473102_2048.jpg,6,,,,,,,,,,,,,,,,,,,g,,,,
"brunello-cucinelli","Brunello Cucinelli","Embodying laid-back luxury, Italian label Brunello Cucinelli knows a thing or two about chic staples that’ll stand the test of time. Demonstrating the designer’s dedication to material finesse, this cotton-blend hoodie cuts a laid-back silhouette with a sumptuous finish. Understated yet opulent, you’ll reach for this versatile layer day after day.
 How to wear Harrods: Style with a T-shirt, sweatpants and sneakers.
",Eslam Hosny M.,,"Cotton-Blend Zip Up Hoodie","Women, Clothing, Tops, Hoodies",TRUE,https://www.harrods.com/en-bd/shopping/brunello-cucinelli-cotton-blend-zip-up-hoodie-17457236,Color,Neutrals,Size,XXS,,,,,,,deny,manual,1477,,TRUE,TRUE,,https://image.harrods.com/17/45/72/36/17457236_38628102_2048.jpg,1,,FALSE,,,,,,,"Cotton-Blend Zip Up Hoodie",,,FALSE,,,,,,https://image.harrods.com/17/45/72/36/17457236_38628102_2048.jpg,g,,,active,
"brunello-cucinelli",,,,,,,,,,Neutrals,,XS,,,,,,,deny,manual,1477,,TRUE,TRUE,,https://image.harrods.com/17/45/72/36/17457236_38628103_2048.jpg,2,,,,,,,,,,,,,,,,,,,g,,,,
