Handle,Title,Body (HTML),Vendor,Standardized Product Type,Custom Product Type,Tags,Published,ID,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status,
"'mac'",,,,,,,,,,'Impulsive',,,,,,,,,deny,manual,'21',,TRUE,TRUE,,https://image.harrods.com/15/67/65/24/15676524_31902654_2048.jpg,3,,,,,,,,,,,,,,,,,,,g,,,,
"'mac'",,,,,,,,,,'Werk, Werk, Werk',,,,,,,,,deny,manual,'21',,TRUE,TRUE,,https://image.harrods.com/15/67/65/24/15676524_31903143_2048.jpg,4,,,,,,,,,,,,,,,,,,,g,,,,
"'mac'",,,,,,,,,,'Sexy, But Sweet',,,,,,,,,deny,manual,'21',,TRUE,TRUE,,https://image.harrods.com/15/67/65/24/15676524_31902657_2048.jpg,5,,,,,,,,,,,,,,,,,,,g,,,,
"'mac'",,,,,,,,,,'Reverence',,,,,,,,,deny,manual,'21',,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,
"'mac'",,,,,,,,,,'Stay Curious',,,,,,,,,deny,manual,'21',,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,
"'mac'",,,,,,,,,,'P For Potent',,,,,,,,,deny,manual,'21',,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,
"'huda-beauty'","'Huda Beauty'","'Huda Beauty’s Matte Power Bullet combines unrivalled colour with unexpected comfort that is designed to flatter every skin tone. With hyper-pigmentation at the core of its development, each shade is created with a custom formula that delivers consistent, full coverage while leaving lips feeling hydrated thanks to the addition of sweet almond oil.'",Eslam Hosny M.,,"Power Bullet Matte Lipstick","Beauty, Make-Up, Lips, Lipsticks",TRUE,https://www.harrods.com/en-bd/shopping/huda-beauty-power-bullet-matte-lipstick-15676591,Color,'Ladies Night',Size,'OS',,,,,,,deny,manual,'24',,TRUE,TRUE,,https://image.harrods.com/15/67/65/91/15676591_28526838_2048.jpg,1,,FALSE,,,,,,,"Power Bullet Matte Lipstick",,,FALSE,,,,,,https://image.harrods.com/15/67/65/91/15676591_28526838_2048.jpg,g,,,active,
"'huda-beauty'",,,,,,,,,,'Interview',,,,,,,,,deny,manual,'24',,TRUE,TRUE,,https://image.harrods.com/15/67/65/91/15676591_28530258_2048.jpg,2,,,,,,,,,,,,,,,,,,,g,,,,
"'huda-beauty'",,,,,,,,,,'Graduation Day',,,,,,,,,deny,manual,'24',,TRUE,TRUE,,https://image.harrods.com/15/67/65/91/15676591_28530260_2048.jpg,3,,,,,,,,,,,,,,,,,,,g,,,,
"'huda-beauty'",,,,,,,,,,'Third Date',,,,,,,,,deny,manual,'24',,TRUE,TRUE,,https://image.harrods.com/15/67/65/91/15676591_28526840_2048.jpg,4,,,,,,,,,,,,,,,,,,,g,,,,
"'huda-beauty'",,,,,,,,,,'Masquerade',,,,,,,,,deny,manual,'24',,TRUE,TRUE,,https://image.harrods.com/15/67/65/91/15676591_28526841_2048.jpg,5,,,,,,,,,,,,,,,,,,,g,,,,
"'huda-beauty'",,,,,,,,,,'Joyride',,,,,,,,,deny,manual,'24',,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,
"'la-bouche-rouge'","'La bouche rouge'","'Suited to those looking for lighter lip coverage, La Bouche Rouge lipstick refills can be easily applied for comfortable wear and a satin, silky finish. Composed entirely from vegan and cruelty-free ingredients without the use of beeswax, PE, PMMA or perfume, they are made to be infinitely compatible with the cosmetic company's luxury reusable cases. This one, in particular, is perfect for those who love a deep, autumnal red.'",Eslam Hosny M.,,"Satin Lipstick Refill","Beauty, Make-Up, Lips, Lipsticks",TRUE,https://www.harrods.com/en-bd/shopping/la-bouche-rouge-satin-lipstick-refill-15676707,Color,No Colour Available,Size,'OS',,,,,,,deny,manual,'29',,TRUE,TRUE,,https://image.harrods.com/15/67/67/07/15676707_28526955_2048.jpg,1,,FALSE,,,,,,,"Satin Lipstick Refill",,,FALSE,,,,,,https://image.harrods.com/15/67/67/07/15676707_28526955_2048.jpg,g,,,active,
"'la-bouche-rouge'",,,,,,,,,,,,,,,,,,,deny,manual,,,TRUE,TRUE,,https://image.harrods.com/15/67/67/07/15676707_28526954_2048.jpg,2,,,,,,,,,,,,,,,,,,,g,,,,
"'la-bouche-rouge'",,,,,,,,,,,,,,,,,,,deny,manual,,,TRUE,TRUE,,https://image.harrods.com/15/67/67/07/15676707_28530521_2048.jpg,3,,,,,,,,,,,,,,,,,,,g,,,,
"'estee-lauder'","'Estée Lauder'","'One of Estée Lauder's most highly pigmented formulas yet, the Pure Color Desire Matte Lipstick provides instant impact through intense colour and long-lasting wear. Lightweight and non-drying, the velvety finish is designed to remain ultra-comfortable while gliding onto the lips smoothly and evenly.
'",Eslam Hosny M.,,"Pure Color Desire Matte Lipstick","Beauty, Make-Up, Lips, Lipsticks",TRUE,https://www.harrods.com/en-bd/shopping/estee-lauder-pure-color-desire-matte-lipstick-15676742,Color,'Prove It',Size,'OS',,,,,,,deny,manual,'35',,TRUE,TRUE,,https://image.harrods.com/15/67/67/42/15676742_28578012_2048.jpg,1,,FALSE,,,,,,,"Pure Color Desire Matte Lipstick",,,FALSE,,,,,,https://image.harrods.com/15/67/67/42/15676742_28578012_2048.jpg,g,,,active,
"'estee-lauder'",,,,,,,,,,'Devastate',,,,,,,,,deny,manual,'35',,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,
"'estee-lauder'",,,,,,,,,,'Claim Fame',,,,,,,,,deny,manual,'35',,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,
"'estee-lauder'",,,,,,,,,,'Bite Back',,,,,,,,,deny,manual,'35',,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,
"'mac'","'MAC'","'Add a swipe of instant magnetism with the MAC Shot of Colour lip oil. The saturated stain utilises an innovative tint-in-oil formula, that is ultra-nourishing and moisturising from the moment it is applied, the curved wave applicator helps to deliver high-coverage, wet-shine colour in a single application.'",Eslam Hosny M.,,"Mac Soc Lip Oil Shots Shots  19","Beauty, Make-Up, Lips, Lip Glosses",TRUE,https://www.harrods.com/en-bd/shopping/mac-mac-soc-lip-oil-shots-shots-19-15676795,Color,No Colour Available,Size,'OS',,,,,,,deny,manual,'12',,TRUE,TRUE,,https://image.harrods.com/15/67/67/95/15676795_28530846_2048.jpg,1,,FALSE,,,,,,,"Mac Soc Lip Oil Shots Shots  19",,,FALSE,,,,,,https://image.harrods.com/15/67/67/95/15676795_28530846_2048.jpg,g,,,active,
"'mac'",,,,,,,,,,,,,,,,,,,deny,manual,,,TRUE,TRUE,,https://image.harrods.com/15/67/67/95/15676795_28530847_2048.jpg,2,,,,,,,,,,,,,,,,,,,g,,,,
"'dior'","'DIOR'","'Wave goodbye to smudging and hourly reapplications with the Dior Addict Lip Tattoo, the first longwearing stain by the brand. Bonding instantly to your lips, it delivers perfect colour that sits comfortably with an impressively weightless feel and promises up to 12 hours of wear without transferring.
'",Eslam Hosny M.,,"Dior Addict Lip Tattoo","Beauty, Make-Up, Lips, Lipsticks",TRUE,https://www.harrods.com/en-bd/shopping/dior-dior-addict-lip-tattoo-16138314,Color,'621 Natural Almond',Size,'OS',,,,,,,deny,manual,'30',,TRUE,TRUE,,https://image.harrods.com/16/13/83/14/16138314_30339659_2048.jpg,1,,FALSE,,,,,,,"Dior Addict Lip Tattoo",,,FALSE,,,,,,https://image.harrods.com/16/13/83/14/16138314_30339659_2048.jpg,g,,,active,
"'dior'",,,,,,,,,,,,,,,,,,,deny,manual,,,TRUE,TRUE,,https://image.harrods.com/16/13/83/14/16138314_30339663_2048.jpg,2,,,,,,,,,,,,,,,,,,,g,,,,
"'dior'","'DIOR'","'A nourishing, luminescent formula from Dior, the Addict Stellar Shine lipstick is enriched with five ultra-sensorial oils and an infusion of aloe vera for an instant dose of hydration. With a longwearing finish and 24-hour moisture, the sheer wash of colour is heightened with pearlescent micro-pigments that catch the light for a beautiful shimmer.
'",Eslam Hosny M.,,"Addict Stellar Shine Lipstick","Beauty, Make-Up, Lips, Lipsticks",TRUE,https://www.harrods.com/en-bd/shopping/dior-addict-stellar-shine-lipstick-16139038,Color,'PINK',Size,'OS',,,,,,,deny,manual,'32',,TRUE,TRUE,,https://image.harrods.com/16/13/90/38/16139038_37683763_2048.jpg,1,,FALSE,,,,,,,"Addict Stellar Shine Lipstick",,,FALSE,,,,,,https://image.harrods.com/16/13/90/38/16139038_37683763_2048.jpg,g,,,active,
"'dior'",,,,,,,,,,,,,,,,,,,deny,manual,,,TRUE,TRUE,,https://image.harrods.com/16/13/90/38/16139038_37684729_2048.jpg,2,,,,,,,,,,,,,,,,,,,g,,,,
"'dior'",,,,,,,,,,,,,,,,,,,deny,manual,,,TRUE,TRUE,,https://image.harrods.com/16/13/90/38/16139038_37683765_2048.jpg,3,,,,,,,,,,,,,,,,,,,g,,,,
"'dior'",,,,,,,,,,,,,,,,,,,deny,manual,,,TRUE,TRUE,,https://image.harrods.com/16/13/90/38/16139038_37684733_2048.jpg,4,,,,,,,,,,,,,,,,,,,g,,,,
"'dior'","'DIOR'","'A fine addition to DIOR’s arsenal of iconic lipsticks, the Dior Addict Stellar Halo Shine lipstick is composed of five enriching oils that keep your lips feeling soft and supple. Designed with an embossed star at the centre, the shimmering range delivers alluring hues infused with unmissable, holographic dazzle.
'",Eslam Hosny M.,,"Dior Addict Stellar Halo Shine Lipstick","Beauty, Make-Up, Lips, Lipsticks",TRUE,https://www.harrods.com/en-bd/shopping/dior-dior-addict-stellar-halo-shine-lipstick-16146616,Color,'669 Superstar',Size,'OS',,,,,,,deny,manual,'32',,TRUE,TRUE,,https://image.harrods.com/16/14/66/16/16146616_30386464_2048.jpg,1,,FALSE,,,,,,,"Dior Addict Stellar Halo Shine Lipstick",,,FALSE,,,,,,https://image.harrods.com/16/14/66/16/16146616_30386464_2048.jpg,g,,,active,
"'dior'",,,,,,,,,,,,,,,,,,,deny,manual,,,TRUE,TRUE,,https://image.harrods.com/16/14/66/16/16146616_30385881_2048.jpg,2,,,,,,,,,,,,,,,,,,,g,,,,
"'dior'",,,,,,,,,,,,,,,,,,,deny,manual,,,TRUE,TRUE,,https://image.harrods.com/16/14/66/16/16146616_30386481_2048.jpg,3,,,,,,,,,,,,,,,,,,,g,,,,
"'dior'",,,,,,,,,,,,,,,,,,,deny,manual,,,TRUE,TRUE,,https://image.harrods.com/16/14/66/16/16146616_30383628_2048.jpg,4,,,,,,,,,,,,,,,,,,,g,,,,
"'dior'",,,,,,,,,,,,,,,,,,,deny,manual,,,TRUE,TRUE,,https://image.harrods.com/16/14/66/16/16146616_30386496_2048.jpg,5,,,,,,,,,,,,,,,,,,,g,,,,
"'dior'",,,,,,,,,,,,,,,,,,,deny,manual,,,TRUE,TRUE,,https://image.harrods.com/16/14/66/16/16146616_30386505_2048.jpg,6,,,,,,,,,,,,,,,,,,,g,,,,
"'dior'",,,,,,,,,,,,,,,,,,,deny,manual,,,TRUE,TRUE,,https://image.harrods.com/16/14/66/16/16146616_30386515_2048.jpg,7,,,,,,,,,,,,,,,,,,,g,,,,
"'dior'",,,,,,,,,,,,,,,,,,,deny,manual,,,TRUE,TRUE,,https://image.harrods.com/16/14/66/16/16146616_30386525_2048.jpg,8,,,,,,,,,,,,,,,,,,,g,,,,
"'dior'","'DIOR'","'Promising up to 24 hours of unrelenting hydration and a soothing touch, DIOR’s Rouge Dior Floral Care lip balm is the revitalising treatment your lips deserve. Formulated with 95% natural ingredients and enriched with double floral care, the nourishing balm can be used alone or as a primer before lipstick thanks to its natural finish.
'",Eslam Hosny M.,,"Rouge Dior Floral Care Lip Balm","Beauty, Make-Up, Lips, Lip Balms",TRUE,https://www.harrods.com/en-bd/shopping/dior-rouge-dior-floral-care-lip-balm-16313212,Color,'Clear',Size,'OS',,,,,,,deny,manual,'33',,TRUE,TRUE,,https://image.harrods.com/16/31/32/12/16313212_31885824_2048.jpg,1,,FALSE,,,,,,,"Rouge Dior Floral Care Lip Balm",,,FALSE,,,,,,https://image.harrods.com/16/31/32/12/16313212_31885824_2048.jpg,g,,,active,
"'dior'",,,,,,,,,,,,,,,,,,,deny,manual,,,TRUE,TRUE,,https://image.harrods.com/16/31/32/12/16313212_31884672_2048.jpg,2,,,,,,,,,,,,,,,,,,,g,,,,
"'dior'",,,,,,,,,,,,,,,,,,,deny,manual,,,TRUE,TRUE,,https://image.harrods.com/16/31/32/12/16313212_31885829_2048.jpg,3,,,,,,,,,,,,,,,,,,,g,,,,
"'dior'",,,,,,,,,,,,,,,,,,,deny,manual,,,TRUE,TRUE,,https://image.harrods.com/16/31/32/12/16313212_31884676_2048.jpg,4,,,,,,,,,,,,,,,,,,,g,,,,
"'dior'",,,,,,,,,,,,,,,,,,,deny,manual,,,TRUE,TRUE,,https://image.harrods.com/16/31/32/12/16313212_31884670_2048.jpg,5,,,,,,,,,,,,,,,,,,,g,,,,
"'dior'",,,,,,,,,,,,,,,,,,,deny,manual,,,TRUE,TRUE,,https://image.harrods.com/16/31/32/12/16313212_31884673_2048.jpg,6,,,,,,,,,,,,,,,,,,,g,,,,
"'dior'",,,,,,,,,,,,,,,,,,,deny,manual,,,TRUE,TRUE,,https://image.harrods.com/16/31/32/12/16313212_31884675_2048.jpg,7,,,,,,,,,,,,,,,,,,,g,,,,
"'dior'","'DIOR'","'Loved for its highly pigmented finish and unique combination of lip care ingredients, DIOR’s Rouge Dior lipstick brings couture-inspired hues to your make-up collection. Dressing the lips in timelessly elegant colour and utilising natural-origin flower extracts for a hydrating effect, this voluptuous formula provides 16 hours of comfort and full coverage with minimal colour streaking.
'",Eslam Hosny M.,,"Rouge Dior Couture Colour Matte Refillable Lipstick","Beauty, Make-Up, Lips, Lipsticks",TRUE,https://www.harrods.com/en-bd/shopping/dior-rouge-dior-couture-colour-matte-refillable-lipstick-16313305,Color,No Colour Available,Size,'OS',,,,,,,deny,manual,'33',,TRUE,TRUE,,https://image.harrods.com/16/31/33/05/16313305_31884701_2048.jpg,1,,FALSE,,,,,,,"Rouge Dior Couture Colour Matte Refillable Lipstick",,,FALSE,,,,,,https://image.harrods.com/16/31/33/05/16313305_31884701_2048.jpg,g,,,active,
"'dior'",,,,,,,,,,,,,,,,,,,deny,manual,,,TRUE,TRUE,,https://image.harrods.com/16/31/33/05/16313305_31882440_2048.jpg,2,,,,,,,,,,,,,,,,,,,g,,,,
"'dior'",,,,,,,,,,,,,,,,,,,deny,manual,,,TRUE,TRUE,,https://image.harrods.com/16/31/33/05/16313305_31885899_2048.jpg,3,,,,,,,,,,,,,,,,,,,g,,,,
"'dior'",,,,,,,,,,,,,,,,,,,deny,manual,,,TRUE,TRUE,,https://image.harrods.com/16/31/33/05/16313305_31882438_2048.jpg,4,,,,,,,,,,,,,,,,,,,g,,,,
"'dior'",,,,,,,,,,,,,,,,,,,deny,manual,,,TRUE,TRUE,,https://image.harrods.com/16/31/33/05/16313305_31882439_2048.jpg,5,,,,,,,,,,,,,,,,,,,g,,,,
"'carolina-herrera'","'Carolina Herrera'","'Offering a completely customisable experience, Carolina Herrera's new beauty concept allows you to create bespoke make-up from start to finish. Begin by selecting your lipstick refill according to your desired texture and shade - this particular formulation delivers a matte finish - then pair with one of the 10 elegant caps for a luxe aesthetic. Take personalisation to the next level by choosing to hang a beetle or jasmine flower charm from the gold-tone bangle and accessorise your new go-to lip colour with a vibrant tassel.<br /><br />Please note that charms, caps and tassels are sold separately.'",Eslam Hosny M.,,"Ch Lip Matte Big Beautiful Red N414 20","Beauty, Make-Up, Lips, Lipsticks",TRUE,https://www.harrods.com/en-bd/shopping/carolina-herrera-ch-lip-matte-big-beautiful-red-n414-20-15335397,Color,'RED',Size,'OS',,,,,,,deny,manual,'26',,TRUE,TRUE,,https://image.harrods.com/15/33/53/97/15335397_26684098_2048.jpg,1,,FALSE,,,,,,,"Ch Lip Matte Big Beautiful Red N414 20",,,FALSE,,,,,,https://image.harrods.com/15/33/53/97/15335397_26684098_2048.jpg,g,,,active,
"'carolina-herrera'",,,,,,,,,,,,,,,,,,,deny,manual,,,TRUE,TRUE,,https://image.harrods.com/15/33/53/97/15335397_26688347_2048.jpg,2,,,,,,,,,,,,,,,,,,,g,,,,
"'carolina-herrera'",,,,,,,,,,,,,,,,,,,deny,manual,,,TRUE,TRUE,,https://image.harrods.com/15/33/53/97/15335397_26687232_2048.jpg,3,,,,,,,,,,,,,,,,,,,g,,,,
"'carolina-herrera'",,,,,,,,,,,,,,,,,,,deny,manual,,,TRUE,TRUE,,https://image.harrods.com/15/33/53/97/15335397_26687233_2048.jpg,4,,,,,,,,,,,,,,,,,,,g,,,,
"'carolina-herrera'",,,,,,,,,,,,,,,,,,,deny,manual,,,TRUE,TRUE,,https://image.harrods.com/15/33/53/97/15335397_26684099_2048.jpg,5,,,,,,,,,,,,,,,,,,,g,,,,
"'carolina-herrera'","'Carolina Herrera'","'Offering a completely customisable experience, Carolina Herrera's new beauty concept allows you to create bespoke make-up from start to finish. Begin by selecting your lipstick refillaccording to your desired texture and shade - this particular formulation delivers a satin finish - then pair with one of the 10 elegant caps for a luxe aesthetic. Take personalisation to the next level by choosing to hang a beetle or jasmine flower charm from the gold-tone bangle and accessorise your new go-to lip colour with a vibrant tassel.<br /><br />Please note that charms, caps and tassels are sold separately.'",Eslam Hosny M.,,"Ch Lip Satin Red Dance N314 20","Beauty, Make-Up, Lips, Lipsticks",TRUE,https://www.harrods.com/en-bd/shopping/carolina-herrera-ch-lip-satin-red-dance-n314-20-15335398,Color,'RED',Size,'OS',,,,,,,deny,manual,'26',,TRUE,TRUE,,https://image.harrods.com/15/33/53/98/15335398_26687183_2048.jpg,1,,FALSE,,,,,,,"Ch Lip Satin Red Dance N314 20",,,FALSE,,,,,,https://image.harrods.com/15/33/53/98/15335398_26687183_2048.jpg,g,,,active,
"'carolina-herrera'",,,,,,,,,,,,,,,,,,,deny,manual,,,TRUE,TRUE,,https://image.harrods.com/15/33/53/98/15335398_26687185_2048.jpg,2,,,,,,,,,,,,,,,,,,,g,,,,
"'carolina-herrera'",,,,,,,,,,,,,,,,,,,deny,manual,,,TRUE,TRUE,,https://image.harrods.com/15/33/53/98/15335398_26687186_2048.jpg,3,,,,,,,,,,,,,,,,,,,g,,,,
"'carolina-herrera'",,,,,,,,,,,,,,,,,,,deny,manual,,,TRUE,TRUE,,https://image.harrods.com/15/33/53/98/15335398_26687187_2048.jpg,4,,,,,,,,,,,,,,,,,,,g,,,,
"'carolina-herrera'",,,,,,,,,,,,,,,,,,,deny,manual,,,TRUE,TRUE,,https://image.harrods.com/15/33/53/98/15335398_26684064_2048.jpg,5,,,,,,,,,,,,,,,,,,,g,,,,
"'carolina-herrera'","'Carolina Herrera'","'Offering a completely customisable experience, Carolina Herrera's new beauty concept allows you to create bespoke make-up from start to finish. Begin by selecting your lipstick refill according to your desired texture and shade - this particular formulation delivers a matte finish - then pair with one of the 10 elegant caps for a luxe aesthetic. Take personalisation to the next level by choosing to hang a beetle or jasmine flower charm from the gold-tone bangle and accessorise your new go-to lip colour with a vibrant tassel.<br /><br />Please note that charms, caps and tassels are sold separately.'",Eslam Hosny M.,,"Ch Lip Matte Orange Bliss N481 20","Beauty, Make-Up, Lips, Lipsticks",TRUE,https://www.harrods.com/en-bd/shopping/carolina-herrera-ch-lip-matte-orange-bliss-n481-20-15335399,Color,'ORANGE',Size,'OS',,,,,,,deny,manual,'26',,TRUE,TRUE,,https://image.harrods.com/15/33/53/99/15335399_26687222_2048.jpg,1,,FALSE,,,,,,,"Ch Lip Matte Orange Bliss N481 20",,,FALSE,,,,,,https://image.harrods.com/15/33/53/99/15335399_26687222_2048.jpg,g,,,active,
"'carolina-herrera'",,,,,,,,,,,,,,,,,,,deny,manual,,,TRUE,TRUE,,https://image.harrods.com/15/33/53/99/15335399_26688320_2048.jpg,2,,,,,,,,,,,,,,,,,,,g,,,,
"'carolina-herrera'",,,,,,,,,,,,,,,,,,,deny,manual,,,TRUE,TRUE,,https://image.harrods.com/15/33/53/99/15335399_26688322_2048.jpg,3,,,,,,,,,,,,,,,,,,,g,,,,
"'carolina-herrera'",,,,,,,,,,,,,,,,,,,deny,manual,,,TRUE,TRUE,,https://image.harrods.com/15/33/53/99/15335399_26684073_2048.jpg,4,,,,,,,,,,,,,,,,,,,g,,,,
"'carolina-herrera'",,,,,,,,,,,,,,,,,,,deny,manual,,,TRUE,TRUE,,https://image.harrods.com/15/33/53/99/15335399_26688321_2048.jpg,5,,,,,,,,,,,,,,,,,,,g,,,,
"'carolina-herrera'","'Carolina Herrera'","'Offering a completely customisable experience, Carolina Herrera's new beauty concept allows you to create bespoke make-up from start to finish. Begin by selecting your lipstick refillaccording to your desired texture and shade - this particular formulation delivers a satin finish - then pair with one of the 10 elegant caps for a luxe aesthetic. Take personalisation to the next level by choosing to hang a beetle or jasmine flower charm from the gold-tone bangle and accessorise your new go-to lip colour with a vibrant tassel.<br /><br />Please note that charms, caps and tassels are sold separately.'",Eslam Hosny M.,,"Ch Lip Satin Obsessively Plum N315 20","Beauty, Make-Up, Lips, Lipsticks",TRUE,https://www.harrods.com/en-bd/shopping/carolina-herrera-ch-lip-satin-obsessively-plum-n315-20-15335400,Color,'Burgundy',Size,'OS',,,,,,,deny,manual,'26',,TRUE,TRUE,,https://image.harrods.com/15/33/54/00/15335400_26688305_2048.jpg,1,,FALSE,,,,,,,"Ch Lip Satin Obsessively Plum N315 20",,,FALSE,,,,,,https://image.harrods.com/15/33/54/00/15335400_26688305_2048.jpg,g,,,active,
"'carolina-herrera'",,,,,,,,,,,,,,,,,,,deny,manual,,,TRUE,TRUE,,https://image.harrods.com/15/33/54/00/15335400_26687192_2048.jpg,2,,,,,,,,,,,,,,,,,,,g,,,,
"'carolina-herrera'",,,,,,,,,,,,,,,,,,,deny,manual,,,TRUE,TRUE,,https://image.harrods.com/15/33/54/00/15335400_26687193_2048.jpg,3,,,,,,,,,,,,,,,,,,,g,,,,
"'carolina-herrera'",,,,,,,,,,,,,,,,,,,deny,manual,,,TRUE,TRUE,,https://image.harrods.com/15/33/54/00/15335400_26688307_2048.jpg,4,,,,,,,,,,,,,,,,,,,g,,,,
"'carolina-herrera'",,,,,,,,,,,,,,,,,,,deny,manual,,,TRUE,TRUE,,https://image.harrods.com/15/33/54/00/15335400_26687195_2048.jpg,5,,,,,,,,,,,,,,,,,,,g,,,,
"'carolina-herrera'","'Carolina Herrera'","'Offering a completely customisable experience, Carolina Herrera's new beauty concept allows you to create bespoke make-up from start to finish. Begin by selecting your lipstick refill according to your desired texture and shade - this particular formulation delivers a matte finish - then pair with one of the 10 elegant caps for a luxe aesthetic. Take personalisation to the next level by choosing to hang a beetle or jasmine flower charm from the gold-tone bangle and accessorise your new go-to lip colour with a vibrant tassel.<br /><br />Please note that charms, caps and tassels are sold separately.'",Eslam Hosny M.,,"Ch Lip Matte Red Emergency N411 20","Beauty, Make-Up, Lips, Lipsticks",TRUE,https://www.harrods.com/en-bd/shopping/carolina-herrera-ch-lip-matte-red-emergency-n411-20-15335401,Color,'RED',Size,'OS',,,,,,,deny,manual,'26',,TRUE,TRUE,,https://image.harrods.com/15/33/54/01/15335401_26688332_2048.jpg,1,,FALSE,,,,,,,"Ch Lip Matte Red Emergency N411 20",,,FALSE,,,,,,https://image.harrods.com/15/33/54/01/15335401_26688332_2048.jpg,g,,,active,
"'carolina-herrera'",,,,,,,,,,,,,,,,,,,deny,manual,,,TRUE,TRUE,,https://image.harrods.com/15/33/54/01/15335401_26688334_2048.jpg,2,,,,,,,,,,,,,,,,,,,g,,,,
"'carolina-herrera'",,,,,,,,,,,,,,,,,,,deny,manual,,,TRUE,TRUE,,https://image.harrods.com/15/33/54/01/15335401_26688335_2048.jpg,3,,,,,,,,,,,,,,,,,,,g,,,,
"'carolina-herrera'",,,,,,,,,,,,,,,,,,,deny,manual,,,TRUE,TRUE,,https://image.harrods.com/15/33/54/01/15335401_26688336_2048.jpg,4,,,,,,,,,,,,,,,,,,,g,,,,
"'carolina-herrera'",,,,,,,,,,,,,,,,,,,deny,manual,,,TRUE,TRUE,,https://image.harrods.com/15/33/54/01/15335401_26688337_2048.jpg,5,,,,,,,,,,,,,,,,,,,g,,,,
"'carolina-herrera'","'Carolina Herrera'","'Offering a completely customisable experience, Carolina Herrera's new beauty concept allows you to create bespoke make-up from start to finish. Begin by selecting your lipstick refill according to your desired texture and shade - this particular formulation delivers a matte finish - then pair with one of the 10 elegant caps for a luxe aesthetic. Take personalisation to the next level by choosing to hang a beetle or jasmine flower charm from the gold-tone bangle and accessorise your new go-to lip colour with a vibrant tassel.<br /><br />Please note that charms, caps and tassels are sold separately.'",Eslam Hosny M.,,"Ch Lip Mat Brown Fundament N442 20","Beauty, Make-Up, Lips, Lipsticks",TRUE,https://www.harrods.com/en-bd/shopping/carolina-herrera-ch-lip-mat-brown-fundament-n442-20-15335402,Color,No Colour Available,Size,'OS',,,,,,,deny,manual,'26',,TRUE,TRUE,,https://image.harrods.com/15/33/54/02/15335402_26684090_2048.jpg,1,,FALSE,,,,,,,"Ch Lip Mat Brown Fundament N442 20",,,FALSE,,,,,,https://image.harrods.com/15/33/54/02/15335402_26684090_2048.jpg,g,,,active,
"'carolina-herrera'",,,,,,,,,,,,,,,,,,,deny,manual,,,TRUE,TRUE,,https://image.harrods.com/15/33/54/02/15335402_26684091_2048.jpg,2,,,,,,,,,,,,,,,,,,,g,,,,
"'carolina-herrera'",,,,,,,,,,,,,,,,,,,deny,manual,,,TRUE,TRUE,,https://image.harrods.com/15/33/54/02/15335402_26684093_2048.jpg,3,,,,,,,,,,,,,,,,,,,g,,,,
"'carolina-herrera'",,,,,,,,,,,,,,,,,,,deny,manual,,,TRUE,TRUE,,https://image.harrods.com/15/33/54/02/15335402_26684094_2048.jpg,4,,,,,,,,,,,,,,,,,,,g,,,,
"'carolina-herrera'",,,,,,,,,,,,,,,,,,,deny,manual,,,TRUE,TRUE,,https://image.harrods.com/15/33/54/02/15335402_26684095_2048.jpg,5,,,,,,,,,,,,,,,,,,,g,,,,
"'carolina-herrera'","'Carolina Herrera'","'Offering a completely customisable experience, Carolina Herrera's new beauty concept allows you to create bespoke make-up from start to finish. Begin by selecting your lipstick refill according to your desired texture and shade - this particular formulation delivers a matte finish - then pair with one of the 10 elegant caps for a luxe aesthetic. Take personalisation to the next level by choosing to hang a beetle or jasmine flower charm from the gold-tone bangle and accessorise your new go-to lip colour with a vibrant tassel.<br /><br />Please note that charms, caps and tassels are sold separately.'",Eslam Hosny M.,,"Ch Lip Matte Alegria N410 20","Beauty, Make-Up, Lips, Lipsticks",TRUE,https://www.harrods.com/en-bd/shopping/carolina-herrera-ch-lip-matte-alegria-n410-20-15335404,Color,'RED',Size,'OS',,,,,,,deny,manual,'26',,TRUE,TRUE,,https://image.harrods.com/15/33/54/04/15335404_26687230_2048.jpg,1,,FALSE,,,,,,,"Ch Lip Matte Alegria N410 20",,,FALSE,,,,,,https://image.harrods.com/15/33/54/04/15335404_26687230_2048.jpg,g,,,active,
